Wall time,Step,Value
1710779748.2767234,8046,1.462193250656128
1710779759.1901965,8054,1.5426061153411865
1710779791.7040634,8078,1.4642739295959473
1710779816.150422,8096,1.3994253873825073
1710779851.9329286,8122,1.4704698324203491
1710779881.9219306,8144,1.3728713989257812
1710779907.6851776,8163,1.2976340055465698
1710779909.0627556,8164,1.3473961353302002
1710779947.2855034,8192,1.1529377698898315
1710779979.7939522,8216,1.403846025466919
1710779997.7456706,8229,1.3910303115844727
1710780033.1809294,8255,1.4058630466461182
1710780063.1970365,8277,1.372879147529602
1710780071.2733471,8283,1.5268243551254272
1710780082.1174746,8291,1.297772765159607
1710780088.975022,8296,1.363154649734497
1710780165.0712621,8352,1.1467517614364624
1710780180.069376,8363,1.5197166204452515
1710780199.0343661,8377,1.483713150024414
1710780226.3341033,8397,1.4761039018630981
1710780245.4289305,8411,1.3260385990142822
1710780252.182334,8416,1.4134502410888672
1710780354.228089,8491,1.4552385807037354
1710780395.3560846,8521,1.4005780220031738
1710780407.709079,8530,1.3719631433486938
1710780432.0203545,8548,1.3937290906906128
1710780440.2641761,8554,1.3639378547668457
1710780452.4434726,8563,1.4353219270706177
1710780527.5191696,8618,1.4686963558197021
1710780539.9385781,8627,1.4363939762115479
1710780583.853591,8659,1.5432989597320557
1710780589.219203,8663,1.515733003616333
1710780631.7489924,8694,1.4573532342910767
1710780640.015506,8700,1.5034210681915283
1710780664.612775,8718,1.489174723625183
1710780672.838792,8724,1.3615622520446777
1710780711.0217168,8752,1.4225459098815918
1710780713.753733,8754,1.453969955444336
1710780743.8428807,8776,1.5422037839889526
1710780746.5973365,8778,1.3973045349121094
1710780808.557805,8823,1.4613745212554932
1710780822.3666444,8833,1.4917359352111816
1710780866.7629058,8865,1.5086373090744019
1710780873.607662,8870,1.3267875909805298
1710780883.0488915,8877,1.451579213142395
1710780898.328373,8888,1.424071192741394
1710780938.1170619,8917,1.3691036701202393
1710780943.5354242,8921,1.3440989255905151
1710781031.0722282,8985,1.5028517246246338
1710781037.7586677,8990,1.4218920469284058
1710781059.9714315,9006,1.4118951559066772
1710781097.0843549,9033,1.404313087463379
1710781119.019167,9049,1.3284292221069336
1710781131.222063,9058,1.0438786745071411
1710781147.6697555,9070,1.3496804237365723
1710781211.734559,9117,1.435502529144287
1710781217.1266859,9121,1.4633686542510986
1710781259.6785653,9152,1.5043636560440063
1710781312.320044,9190,1.3717825412750244
1710781330.1780643,9203,1.5116039514541626
1710781342.6880488,9212,1.4939281940460205
1710781356.5060794,9222,1.500264048576355
1710781361.9401257,9226,1.4900023937225342
1710781397.902058,9252,1.4707558155059814
1710781451.8264618,9291,1.5115481615066528
1710781468.2331946,9303,1.298292875289917
1710781471.0530248,9305,1.3642628192901611
1710781480.6923537,9312,1.4185250997543335
1710781501.3664005,9327,1.4928276538848877
1710781525.8954425,9345,1.3909848928451538
1710781545.0417814,9359,1.305194616317749
1710781553.1508412,9365,1.5170366764068604
1710781562.6331005,9372,1.4140105247497559
1710781569.5214822,9377,1.3387572765350342
1710781583.3643873,9387,1.3844926357269287
1710781659.9968417,9443,1.425306797027588
1710781677.869527,9456,1.5006283521652222
