Wall time,Step,Value
1710931004.5523026,18,1.5992964506149292
1710931045.1821153,47,1.5920363664627075
1710931066.0046837,62,1.5977332592010498
1710931103.499017,89,1.5898858308792114
1710931123.0352807,103,1.5378031730651855
1710931128.7255957,107,1.521928071975708
1710931157.9389489,128,1.5803897380828857
1710931208.6905842,164,1.57441246509552
1710931220.0739338,172,1.5917354822158813
1710931322.1723523,244,1.5789742469787598
1710931342.8960116,259,1.576643466949463
1710931374.566924,282,1.5804786682128906
1710931517.106472,386,1.5758447647094727
1710931538.8028772,402,1.5603652000427246
1710931556.5310051,415,1.5780622959136963
1710931586.725658,437,1.5740180015563965
1710931625.3412127,465,1.4850536584854126
1710931639.2285903,475,1.5317463874816895
1710931647.393915,481,1.5468785762786865
1710931687.3526096,510,1.5552210807800293
1710931718.9277384,533,1.4919476509094238
1710931725.930222,538,1.5212708711624146
1710931728.7348132,540,1.5637072324752808
1710931750.7134452,556,1.467856764793396
1710931805.088773,596,1.559846043586731
1710931861.3988605,637,1.5333476066589355
1710931869.4860597,643,1.5242220163345337
1710931870.854915,644,1.5304007530212402
1710931890.1626918,658,1.5340285301208496
1710931913.5985575,675,1.5525888204574585
1710932035.7176166,764,1.5925824642181396
1710932050.802355,775,1.6022909879684448
1710932090.5455744,804,1.5604532957077026
1710932175.4155617,866,1.5618373155593872
1710932202.8332756,886,1.5464547872543335
1710932379.2160702,1015,1.5510677099227905
1710932394.2217689,1026,1.584031343460083
1710932409.1470413,1037,1.581069827079773
1710932455.4531686,1071,1.413935899734497
1710932510.2465222,1111,1.5566471815109253
1710932529.4351406,1125,1.6001123189926147
1710932538.978864,1132,1.5907673835754395
1710932565.9507377,1152,1.4924293756484985
1710932582.309568,1164,1.5430307388305664
1710932598.7925746,1176,1.5076864957809448
1710932609.707385,1184,1.562674641609192
1710932656.1504998,1218,1.5187019109725952
1710932702.803727,1252,1.5401843786239624
1710932705.5772815,1254,1.5214613676071167
1710932723.3234017,1267,1.5128618478775024
1710932728.920348,1271,1.4056655168533325
1710932872.3420975,1376,1.5092207193374634
1710932928.203056,1417,1.4588103294372559
1710932982.964209,1457,1.28134286403656
1710932984.317761,1458,1.5116245746612549
1710933033.6133177,1494,1.456088662147522
1710933055.4658992,1510,1.3100253343582153
1710933059.5395129,1513,1.4627047777175903
1710933107.3329697,1548,1.5597022771835327
1710933111.3669598,1551,1.561859369277954
1710933130.359189,1565,1.3003803491592407
1710933215.127931,1627,1.3006209135055542
1710933226.0028672,1635,1.5085381269454956
1710933273.70734,1670,1.4634255170822144
1710933317.5521133,1702,1.4468166828155518
1710933329.644708,1711,1.4104712009429932
1710933515.2566223,1847,1.475594401359558
1710933532.8031547,1860,1.4697222709655762
1710933586.3105395,1899,1.4735795259475708
1710933599.9959223,1909,1.5337588787078857
1710933642.5008633,1940,1.5603673458099365
1710933669.6991184,1960,1.4602166414260864
1710933671.0403197,1961,1.5063259601593018
1710933819.936088,2070,1.5659441947937012
1710933832.047746,2079,1.5008065700531006
1710933845.5757725,2089,1.517741322517395
1710933860.7655048,2100,1.5537368059158325
1710934009.3358617,2209,1.5207043886184692
1710934159.0655432,2319,1.554155707359314
1710934213.1363816,2359,1.4489976167678833
1710934318.6315978,2436,1.474221110343933
1710934325.4150884,2441,1.4800598621368408
1710934343.130154,2454,1.4417219161987305
1710934354.1143703,2462,1.3392837047576904
1710934358.2650783,2465,1.454998254776001
1710934385.5063074,2485,1.4421744346618652
1710934409.9787393,2503,1.4277400970458984
1710934428.942852,2517,1.3694586753845215
1710934511.0089264,2577,1.4873180389404297
1710934512.3731654,2578,1.4655656814575195
1710934540.951559,2599,1.4465782642364502
1710934579.089681,2627,1.369837999343872
1710934589.966451,2635,1.510988473892212
1710934600.7801301,2643,1.5103048086166382
1710934656.8264558,2684,1.4747971296310425
