Wall time,Step,Value
1710680338.8612654,1376,1.5644928216934204
1710680392.6114054,1417,1.343668818473816
1710680444.7215889,1457,1.5235369205474854
1710680446.0533159,1458,1.3119152784347534
1710680493.2474465,1494,1.4382532835006714
1710680503.8841288,1502,1.3768247365951538
1710680514.469211,1510,1.3852001428604126
1710680518.3718786,1513,1.5204203128814697
1710680563.9796023,1548,1.5513161420822144
1710680567.8254402,1551,1.5710053443908691
1710680585.9850073,1565,1.5648200511932373
1710680589.8159616,1568,1.523465633392334
1710680611.7504642,1585,1.4207316637039185
1710680626.3275433,1596,1.5701454877853394
1710680666.6955404,1627,1.5410501956939697
1710680677.2816987,1635,1.5665676593780518
1710680723.1153698,1670,1.5025184154510498
1710680742.4818816,1685,1.5367902517318726
1710680764.5310802,1702,1.5124788284301758
1710680767.1202307,1704,1.5834075212478638
1710680776.2807987,1711,1.472982406616211
1710680863.0772715,1777,1.4797099828720093
1710680954.9596682,1847,1.4464384317398071
1710680972.2895288,1860,1.5556966066360474
1710680981.5108275,1867,1.5502971410751343
1710681023.7858536,1899,1.5488688945770264
1710681027.751889,1902,1.516137957572937
1710681036.9303386,1909,1.558647871017456
1710681077.913404,1940,1.530810832977295
1710681104.0104022,1960,1.4237669706344604
1710681105.3344061,1961,1.3744758367538452
1710681128.6849303,1979,1.4642415046691895
1710681248.0005844,2070,1.5067837238311768
1710681259.767875,2079,1.5324890613555908
1710681272.864525,2089,1.4893513917922974
1710681287.1282747,2100,1.4070637226104736
1710681429.328433,2209,1.5200700759887695
1710681468.4743798,2239,1.5861787796020508
1710681573.1083484,2319,1.4466768503189087
1710681626.054822,2359,1.5373196601867676
1710681672.0161953,2394,1.4683749675750732
1710681726.6701438,2436,1.4821958541870117
1710681733.1434324,2441,1.4995046854019165
1710681750.094416,2454,1.4629324674606323
1710681760.8474007,2462,1.407663106918335
1710681764.7965808,2465,1.4332542419433594
1710681790.5873966,2485,1.5335931777954102
1710681814.0392838,2503,1.4640581607818604
1710681832.2040236,2517,1.5320048332214355
1710681849.1274998,2530,1.4814503192901611
1710681911.5048704,2577,1.3255336284637451
1710681912.8021412,2578,1.5018712282180786
1710681939.936401,2599,1.463320016860962
1710681976.5492156,2627,1.482326865196228
1710681986.9686484,2635,1.44440758228302
1710681997.4680402,2643,1.3666057586669922
1710682051.3477602,2684,1.5511022806167603
1710682063.2090178,2693,1.5189709663391113
1710682082.7830203,2708,1.5039016008377075
1710682094.7379646,2717,1.4720187187194824
1710682116.826726,2734,1.5426640510559082
1710682124.7570539,2740,1.5667237043380737
1710682141.717037,2753,1.5601751804351807
1710682143.0260472,2754,1.4511544704437256
1710682144.2949905,2755,1.5362775325775146
1710682157.396458,2765,1.4934625625610352
1710682161.2648613,2768,1.443938136100769
1710682183.501872,2785,1.5588877201080322
1710682218.3044505,2812,1.5164353847503662
1710682246.9148226,2834,1.493970274925232
1710682259.9448745,2844,1.4863463640213013
1710682282.100235,2861,1.475508451461792
1710682360.1408598,2921,1.4920798540115356
1710682400.6209147,2952,1.4723341464996338
1710682404.537886,2955,1.5349000692367554
1710682413.5770757,2962,1.4994045495986938
1710682427.832874,2973,1.246216893196106
1710682507.8112168,3034,1.4382622241973877
1710682571.5598373,3083,1.4655086994171143
1710682572.9302642,3084,1.4872825145721436
1710682597.7741537,3103,1.4680663347244263
1710682599.080766,3104,1.4928038120269775
1710682600.4366572,3105,1.4520883560180664
1710682620.038405,3120,1.4364570379257202
1710682653.0007129,3145,1.3799331188201904
1710682689.7349315,3173,1.5172923803329468
1710682714.5927835,3192,1.557806372642517
1710682723.8358147,3199,1.4915918111801147
1710682747.5413356,3217,1.4303057193756104
1710682751.4964314,3220,1.5722119808197021
1710682778.8412619,3241,1.4587119817733765
1710682810.0180843,3265,1.470870852470398
1710682813.8515444,3268,1.5254589319229126
1710682863.5623634,3306,1.498160481452942
1710682908.5951538,3340,1.4165515899658203
1710682929.539535,3356,1.4917064905166626
1710682993.4942358,3404,1.5520645380020142
1710683068.1836958,3461,1.5405484437942505
1710683096.7803028,3483,1.5148574113845825
1710683098.0868766,3484,1.3198567628860474
1710683107.19367,3491,1.5177258253097534
1710683118.9758246,3500,1.3199313879013062
1710683152.686987,3526,1.4463841915130615
1710683204.881553,3566,1.4206998348236084
1710683208.8153467,3569,1.4432146549224854
1710683248.9635494,3600,1.4165441989898682
1710683269.769473,3616,1.5275774002075195
1710683319.2449493,3654,1.4886945486068726
1710683323.1383913,3657,1.2892825603485107
1710683325.7119935,3659,1.388041377067566
1710683328.4372423,3661,1.3163875341415405
1710683332.2783678,3664,1.3824336528778076
1710683337.5197256,3668,1.5417619943618774
1710683341.3937905,3671,1.338665246963501
1710683366.3734365,3690,1.5127273797988892
1710683395.4275765,3712,1.348476767539978
1710683459.5134246,3761,1.3421494960784912
1710683487.0276582,3782,1.4687385559082031
1710683573.077599,3848,1.424425721168518
1710683575.7270293,3850,1.4710867404937744
1710683600.7316291,3869,1.5165901184082031
1710683643.5119174,3902,1.454053282737732
1710683655.3183212,3911,1.4462212324142456
1710683660.7178721,3915,1.4916484355926514
1710683668.6132429,3921,1.5007250308990479
1710683684.3586457,3933,1.5350432395935059
1710683688.2733812,3936,1.4734582901000977
1710683739.038575,3975,1.4114181995391846
1710683787.2298985,4012,1.3797180652618408
1710683789.8202636,4014,1.4681406021118164
1710683801.4994898,4023,1.5290448665618896
1710683815.9062455,4034,1.5734646320343018
1710683823.7098312,4040,1.3049671649932861
1710683832.8134732,4047,1.5432580709457397
1710683881.3512378,4084,1.425682783126831
1710683914.145438,4109,1.3910846710205078
1710683921.8931699,4115,1.489844560623169
1710683929.6605694,4121,1.4568812847137451
1710683933.5995445,4124,1.5019091367721558
1710683962.2945027,4146,1.4210175275802612
1710684008.1938071,4181,1.4908791780471802
1710684022.7034492,4192,1.5409367084503174
1710684068.2959044,4227,1.5199344158172607
1710684107.2822685,4257,1.5335599184036255
1710684186.9103174,4318,1.5685323476791382
1710684199.8848867,4328,1.4198637008666992
1710684288.1979244,4395,1.4943501949310303
1710684350.6673286,4443,1.5515111684799194
1710684365.0429819,4454,1.4435901641845703
1710684458.3476708,4525,1.5037353038787842
1710684471.6111643,4535,1.3757392168045044
1710684476.88362,4539,1.4911894798278809
1710684509.5655231,4564,1.5283102989196777
1710684568.6126516,4609,1.5013244152069092
1710684572.539705,4612,1.5099248886108398
1710684620.5162923,4649,1.4440714120864868
1710684668.8795915,4686,1.5238778591156006
1710684674.2019906,4690,1.518874168395996
1710684676.852746,4692,1.419273018836975
1710684684.6330783,4698,1.4081097841262817
1710684696.6100874,4707,1.4706976413726807
1710684726.8830562,4730,1.3548587560653687
1710684736.0494547,4737,1.5429646968841553
1710684786.8964458,4776,1.540251612663269
1710684788.255921,4777,1.4909306764602661
1710684827.5576606,4807,1.4945074319839478
1710684857.997611,4830,1.3853875398635864
1710684860.6086814,4832,1.5303155183792114
1710684864.5681272,4835,1.339087724685669
1710684865.9177282,4836,1.4514778852462769
1710684876.4529924,4844,1.5057005882263184
1710684925.9803522,4882,1.5407984256744385
1710684962.688721,4910,1.535071611404419
1710684987.6627762,4929,1.4165829420089722
1710685002.1861353,4940,1.5234873294830322
1710685014.0488956,4949,1.2862850427627563
1710685054.294901,4980,1.4080584049224854
1710685068.7029238,4991,1.3937621116638184
1710685142.0710213,5047,1.2548478841781616
1710685167.0075152,5066,1.5360660552978516
1710685184.0691233,5079,1.5139588117599487
1710685195.828616,5088,1.5617234706878662
1710685198.4785936,5090,1.5235795974731445
1710685253.378408,5132,1.5700805187225342
1710685258.5395648,5136,1.5422420501708984
1710685263.645498,5140,1.4926592111587524
1710685278.1838503,5151,1.4779174327850342
1710685282.159269,5154,1.4588338136672974
1710685283.4715843,5155,1.339756965637207
1710685325.3205838,5187,1.462827444076538
1710685342.3783765,5200,1.4118095636367798
1710685365.5873196,5218,1.5537079572677612
1710685374.6731188,5225,1.4744206666946411
1710685391.4894395,5238,1.3142266273498535
1710685410.8585706,5253,1.503139853477478
1710685422.6577544,5262,1.4050029516220093
1710685426.5461214,5265,1.473046898841858
1710685465.3874652,5295,1.5426125526428223
1710685496.6509695,5319,1.4520318508148193
1710685500.584377,5322,1.4509400129318237
1710685503.1931267,5324,1.4738458395004272
1710685508.44601,5328,1.4927830696105957
1710685553.0414555,5362,1.4432833194732666
1710685563.4650578,5370,1.426398754119873
1710685606.3874166,5403,1.4990761280059814
1710685661.4799113,5445,1.5489290952682495
1710685673.4414263,5454,1.4755793809890747
1710685680.0762043,5459,1.3875967264175415
1710685739.0076754,5504,1.5197199583053589
1710685745.49073,5509,1.5446314811706543
1710685761.2523303,5521,1.3715656995773315
1710685821.2320423,5567,1.4170655012130737
1710685951.8909986,5667,1.529360294342041
1710686034.0735183,5730,1.4961470365524292
1710686071.2439752,5758,1.5359708070755005
1710686101.3593585,5781,1.5572093725204468
1710686167.9413304,5832,1.5531766414642334
1710686212.1544573,5866,1.5346158742904663
1710686228.972916,5879,1.5337334871292114
1710686319.3399494,5948,1.5174238681793213
1710686330.1245542,5956,1.4157785177230835
1710686340.7327583,5964,1.4942796230316162
1710686363.102265,5981,1.4068759679794312
1710686384.1483397,5997,1.409860610961914
1710686399.8350346,6009,1.5600149631500244
1710686447.1274621,6045,1.4904580116271973
1710686457.6483088,6053,1.4636818170547485
1710686490.6603417,6078,1.4636273384094238
1710686534.1530154,6111,1.4178706407546997
1710686536.7866824,6113,1.5357873439788818
1710686562.8447936,6133,1.5316765308380127
1710686569.2268052,6138,1.5204271078109741
1710686571.8239174,6140,1.4973200559616089
1710686574.4386563,6142,1.5082709789276123
1710686683.639396,6225,1.3826427459716797
1710686707.2529898,6243,1.2718441486358643
1710686754.0739937,6279,1.45829439163208
1710686756.653,6281,1.5114505290985107
1710686781.5875158,6300,1.522965908050537
1710686823.2875547,6332,1.4326289892196655
1710686825.8648725,6334,1.4465699195861816
1710686857.253337,6358,1.4254666566848755
1710686858.5440257,6359,1.4029351472854614
1710686865.0607443,6364,1.490580439567566
1710686871.509157,6369,1.5191357135772705
1710687007.0671642,6473,1.419150710105896
1710687030.7884696,6491,1.5311830043792725
1710687079.4382827,6528,1.52118980884552
1710687083.4204109,6531,1.4576534032821655
1710687103.1700206,6546,1.5066430568695068
1710687109.6573114,6551,1.5267856121063232
1710687126.6073,6564,1.4608758687973022
1710687133.2954133,6569,1.4938921928405762
1710687154.1483295,6585,1.4804524183273315
1710687160.6860306,6590,1.5434695482254028
1710687172.5145612,6599,1.421851634979248
1710687193.6670084,6615,1.5084764957427979
1710687238.2551131,6649,1.385156512260437
1710687269.4864717,6673,1.476169228553772
1710687331.0781417,6720,1.375561237335205
1710687344.1162734,6730,1.457663655281067
1710687349.2992725,6734,1.5624010562896729
1710687370.1304257,6750,1.4687848091125488
1710687384.7301471,6761,1.5499804019927979
1710687438.2541635,6802,1.3740085363388062
1710687490.5891635,6842,1.4296668767929077
1710687501.1467304,6850,1.5382399559020996
1710687512.9315865,6859,1.3795201778411865
1710687534.0603678,6875,1.5134108066558838
1710687587.1088245,6916,1.3033510446548462
1710687590.9810073,6919,1.4747484922409058
1710687605.323702,6930,1.5258898735046387
1710687664.1082115,6975,1.3855109214782715
1710687684.9362514,6991,1.5342144966125488
1710687691.3792408,6996,1.4504314661026
1710687694.0421653,6998,1.5283805131912231
1710687720.2259462,7018,1.511535406112671
1710687734.548269,7029,1.428263783454895
1710687767.19732,7054,1.5037397146224976
1710687849.804707,7117,1.4392977952957153
1710687853.729102,7120,1.2914984226226807
1710687861.6371696,7126,1.4745779037475586
1710687911.5465586,7164,1.5556647777557373
1710687929.9530394,7178,1.4795899391174316
1710687932.636709,7180,1.4727764129638672
1710687968.076475,7207,1.4602385759353638
1710687991.4450357,7225,1.4307719469070435
1710688028.216527,7253,1.187387466430664
1710688055.658289,7274,1.4658846855163574
1710688100.5906174,7308,1.4337360858917236
1710688134.6504555,7334,1.4953058958053589
1710688139.8168023,7338,1.48092520236969
1710688159.2992322,7353,1.3734395503997803
1710688177.4406261,7367,1.5015627145767212
1710688251.9802496,7424,1.5058627128601074
1710688266.1868646,7435,1.5058472156524658
1710688267.438951,7436,1.5444973707199097
1710688303.9405322,7464,1.471215844154358
1710688309.1350534,7468,1.5037178993225098
1710688311.764027,7470,1.398604393005371
1710688327.3092134,7482,1.464280605316162
1710688358.9900951,7506,1.2954485416412354
1710688374.9724536,7518,1.4500195980072021
1710688385.453561,7526,1.3585708141326904
1710688393.475702,7532,1.2504831552505493
1710688407.7816758,7543,1.3787540197372437
1710688418.3345864,7551,1.3914542198181152
1710688421.0233467,7553,1.4651288986206055
1710688472.8546133,7593,1.348445177078247
1710688484.644785,7602,1.3645026683807373
1710688487.3000975,7604,1.5292305946350098
1710688491.1740367,7607,1.556082010269165
1710688531.8772738,7638,1.373121738433838
1710688539.668239,7644,1.4652087688446045
1710688560.636152,7660,1.456364631652832
1710688648.2157602,7727,1.3508445024490356
1710688652.163363,7730,1.4900192022323608
1710688686.112305,7756,1.3110148906707764
1710688735.5122516,7794,1.2224658727645874
1710688736.8288069,7795,1.444392442703247
1710688770.5989208,7821,1.244784951210022
1710688792.7310755,7838,1.4602131843566895
1710688797.8229651,7842,1.3842500448226929
1710688808.139388,7850,1.211573600769043
1710688814.8117394,7855,1.3688088655471802
1710688816.1085167,7856,1.3992736339569092
1710688823.947385,7862,1.470179557800293
1710688867.9525864,7895,1.377126932144165
1710688875.8363929,7901,1.5142616033554077
1710688908.4425683,7926,1.4998914003372192
1710688912.2817495,7929,1.5247550010681152
1710688986.6790996,7986,1.3499788045883179
1710689065.3183358,8046,1.5295052528381348
1710689075.6718745,8054,1.4447135925292969
1710689107.2031891,8078,1.2648276090621948
1710689130.7378502,8096,1.3778681755065918
1710689164.7731862,8122,1.3796955347061157
1710689193.6510181,8144,1.4346026182174683
1710689218.3319664,8163,1.3819369077682495
1710689219.6295073,8164,1.4160511493682861
1710689256.3931792,8192,1.351345181465149
1710689287.9950216,8216,1.5448436737060547
1710689304.9821775,8229,1.5461128950119019
1710689338.9533138,8255,1.4566457271575928
1710689367.46896,8277,1.3971829414367676
1710689375.3000734,8283,1.4939576387405396
1710689385.9018202,8291,1.5517462491989136
1710689392.3989482,8296,1.4511429071426392
1710689465.4866407,8352,1.4383858442306519
1710689479.9536939,8363,1.5255824327468872
1710689498.1338954,8377,1.233945608139038
1710689524.390388,8397,1.505078911781311
1710689543.048782,8411,1.4283525943756104
1710689549.5576625,8416,1.4120891094207764
1710689646.7594478,8491,1.4175349473953247
1710689685.5705183,8521,1.2457679510116577
1710689697.287664,8530,1.4199414253234863
1710689720.5405695,8548,1.3821312189102173
1710689728.301629,8554,1.4238195419311523
1710689739.856093,8563,1.4821947813034058
1710689812.1519248,8618,1.3613590002059937
1710689824.1521895,8627,1.416251540184021
1710689865.9543383,8659,1.2277042865753174
1710689871.2468326,8663,1.2459068298339844
1710689911.3369334,8694,1.2983667850494385
1710689919.1872847,8700,1.4064685106277466
1710689942.4034462,8718,1.2597012519836426
1710689950.2083392,8724,1.4949500560760498
1710689986.9829493,8752,1.5424842834472656
1710689989.5514376,8754,1.5094348192214966
1710690018.4152265,8776,1.4938207864761353
1710690021.0896118,8778,1.340726613998413
1710690079.6058438,8823,1.3905853033065796
1710690092.502849,8833,1.4471545219421387
1710690133.937851,8865,1.4524760246276855
1710690140.4411209,8870,1.4915305376052856
1710690149.5344317,8877,1.2669715881347656
1710690163.9298182,8888,1.3766226768493652
1710690201.801572,8917,1.3634282350540161
1710690206.9801524,8921,1.4160233736038208
1710690290.5900226,8985,1.3793158531188965
1710690297.106694,8990,1.3389148712158203
1710690318.1415792,9006,1.36488938331604
1710690353.5516884,9033,1.3664790391921997
1710690374.5758922,9049,1.2658380270004272
1710690386.2827463,9058,1.417305588722229
1710690402.1125412,9070,1.4424643516540527
1710690463.304211,9117,1.4615159034729004
1710690468.5044496,9121,1.4161432981491089
1710690508.9130063,9152,1.4206011295318604
1710690558.751404,9190,1.4340850114822388
1710690575.823429,9203,1.571714997291565
1710690587.5969775,9212,1.511751413345337
1710690600.6056144,9222,1.3475421667099
1710690605.7646801,9226,1.3877180814743042
1710690639.8597975,9252,1.388127088546753
1710690690.8504682,9291,1.379927396774292
1710690706.402724,9303,1.4171711206436157
1710690708.9760084,9305,1.411210298538208
1710690718.1162634,9312,1.4626750946044922
1710690737.6063023,9327,1.2833441495895386
1710690761.0579834,9345,1.4657665491104126
1710690779.348502,9359,1.4347249269485474
1710690787.171233,9365,1.1688259840011597
1710690796.3259358,9372,1.3151040077209473
1710690802.7882125,9377,1.4960790872573853
1710690815.8833628,9387,1.363652229309082
1710690888.5511281,9443,1.2812198400497437
1710690905.3485653,9456,1.4768296480178833
1710690947.1398432,9488,1.4194669723510742
1710690949.7149065,9490,1.384885311126709
1710691012.2118783,9538,1.4658727645874023
1710691024.008117,9547,1.3711954355239868
1710691035.6112375,9556,1.554491400718689
1710691048.463838,9566,1.3613961935043335
1710691083.7263575,9593,1.4388248920440674
1710691102.036034,9607,1.207822561264038
1710691185.7969577,9671,1.2791528701782227
1710691187.1271522,9672,1.3659472465515137
1710691213.1095266,9692,1.4190049171447754
1710691228.6146424,9704,1.3336129188537598
1710691238.947431,9712,1.255610466003418
1710691270.2355635,9736,1.3130693435668945
1710691292.5850084,9753,1.3805663585662842
1710691293.8698962,9754,1.4084677696228027
1710691317.3861837,9772,1.32304847240448
1710691370.5932956,9813,1.4447895288467407
1710691385.0094087,9824,1.526592493057251
1710691402.1553347,9837,1.4716074466705322
1710691419.1839592,9850,1.492834210395813
1710691441.4233289,9867,1.37125825881958
1710691476.4918382,9894,1.4248946905136108
1710691489.7112632,9904,1.3883744478225708
1710691505.4181273,9916,1.466039776802063
1710691506.7372239,9917,1.3300687074661255
1710691546.8858373,9948,1.4634913206100464
1710691548.2132587,9949,1.4163440465927124
1710691549.492128,9950,1.3415608406066895
1710691562.759349,9960,1.502938985824585
1710691579.7709708,9973,1.510164499282837
1710691587.6799097,9979,1.3590041399002075
1710691598.1805468,9987,1.4410269260406494
1710691606.1414583,9993,1.4610716104507446
1710691697.417976,10063,1.4165986776351929
1710691732.9231172,10090,1.476871371269226
1710691773.70702,10121,1.518290400505066
1710691780.313073,10126,1.4365555047988892
1710691796.0797112,10138,1.4357036352157593
1710691865.4789193,10191,1.503466010093689
1710691887.6665442,10208,1.5280852317810059
1710691896.8435674,10215,1.526665449142456
1710691967.408486,10269,1.5365662574768066
1710691981.9272025,10280,1.5053476095199585
1710692063.6333659,10342,1.5224727392196655
1710692067.580729,10345,1.384460687637329
1710692068.9118145,10346,1.3582297563552856
1710692133.6400537,10395,1.3079261779785156
1710692199.4382033,10445,1.3251878023147583
1710692207.294866,10451,1.4044326543807983
1710692208.6046624,10452,1.411754846572876
1710692216.5540707,10458,1.435670256614685
1710692272.604909,10501,1.5458248853683472
1710692294.9690013,10518,1.477846384048462
1710692338.5253346,10551,1.495080828666687
1710692351.6862707,10561,1.387725830078125
1710692367.5071957,10573,1.5693681240081787
1710692397.8768277,10596,1.33681058883667
1710692421.4529326,10614,1.3310381174087524
1710692446.3870208,10633,1.4730050563812256
1710692459.2325354,10643,1.5389714241027832
1710692461.78093,10645,1.4439940452575684
1710692542.7348762,10707,1.5082632303237915
1710692555.7966256,10717,1.3594636917114258
1710692565.1306753,10724,1.505606770515442
1710692571.6061835,10729,1.4360699653625488
1710692592.5275335,10745,1.3530519008636475
1710692601.5851882,10752,1.4887330532073975
1710692626.2780857,10771,1.4184919595718384
1710692719.0136063,10842,1.4387133121490479
1710692790.7040262,10897,1.4384360313415527
1710692894.2960153,10976,1.4828110933303833
1710692954.4581614,11022,1.4189178943634033
1710692955.7508826,11023,1.37737238407135
1710692962.399768,11028,1.4456403255462646
1710692972.9263952,11036,1.2804063558578491
1710692996.5490587,11054,1.3994091749191284
1710693048.882278,11094,1.4270727634429932
1710693079.9761379,11118,1.466299295425415
1710693087.7533796,11124,1.3840510845184326
1710693089.049951,11125,1.3356201648712158
1710693133.3593884,11159,1.3152202367782593
1710693147.8661325,11170,1.4260966777801514
1710693198.1061325,11208,1.413804054260254
1710693203.3006122,11212,1.330204963684082
1710693211.2392852,11218,1.4510318040847778
1710693220.457647,11225,1.4198496341705322
1710693221.8154938,11226,1.3215117454528809
1710693261.3100467,11256,1.528079867362976
1710693358.1230736,11330,1.508296012878418
1710693359.4683552,11331,1.3987666368484497
1710693402.5092692,11364,1.4167654514312744
1710693441.7669852,11394,1.495080590248108
1710693455.0509474,11404,1.4740735292434692
1710693461.636245,11409,1.4208438396453857
1710693506.4802525,11443,1.4652646780014038
1710693512.9859054,11448,1.4291924238204956
1710693515.540393,11450,1.4085580110549927
1710693529.9439318,11461,1.3035588264465332
1710693532.527239,11463,1.4874979257583618
1710693615.0221765,11526,1.3055059909820557
1710693672.3373227,11570,1.5550765991210938
1710693682.685774,11578,1.5168880224227905
1710693725.4359996,11611,1.430230736732483
1710693836.6313438,11696,1.4915289878845215
1710693888.8517382,11736,1.368233323097229
1710693915.038676,11756,1.3798797130584717
1710693926.7548323,11765,1.5119823217391968
1710693954.3702207,11786,1.4334322214126587
1710693995.0739174,11817,1.4245177507400513
1710693997.653408,11819,1.4527949094772339
1710694002.9726477,11823,1.5173964500427246
1710694030.2670693,11844,1.2779381275177002
1710694034.1707284,11847,1.4155100584030151
1710694039.3339589,11851,1.300853967666626
1710694060.1561933,11867,1.3324856758117676
1710694071.8035104,11876,1.2460076808929443
1710694079.6467085,11882,1.5113341808319092
1710694127.7586634,11919,1.3500216007232666
1710694156.6973023,11941,1.4513089656829834
1710694174.9653814,11955,1.4366902112960815
1710694194.6547933,11970,1.2952555418014526
1710694197.2832563,11972,1.3091847896575928
1710694203.8099318,11977,1.1805047988891602
1710694249.3431203,12012,1.3139172792434692
1710694268.7454414,12027,1.3141307830810547
1710694308.1373734,12057,1.4186439514160156
1710694315.8924816,12063,1.4302482604980469
1710694322.3383942,12068,1.0826419591903687
1710694332.7630093,12076,1.345122218132019
1710694409.709537,12135,1.5145951509475708
1710694462.1631181,12175,1.407183051109314
1710694467.314463,12179,1.3841774463653564
1710694508.004108,12210,1.2250276803970337
1710694540.8370442,12235,1.4027689695358276
1710694555.3378077,12246,1.4490638971328735
1710694576.0890665,12262,1.3167363405227661
1710694587.786483,12271,1.5332058668136597
1710694628.357132,12302,1.454150676727295
1710694630.9973102,12304,1.4580612182617188
1710694636.2125437,12308,1.4211913347244263
1710694646.4116874,12316,1.4275286197662354
1710694684.3870735,12345,1.4104681015014648
1710694696.0024624,12354,1.5037976503372192
1710694711.614571,12366,1.4422852993011475
1710694716.805396,12370,1.4012690782546997
1710694748.264146,12394,1.377305269241333
1710694753.646191,12398,1.522405982017517
1710694756.311572,12400,1.4467004537582397
1710694783.8288596,12421,1.4932793378829956
1710694785.1378706,12422,1.2602319717407227
1710694804.5940359,12437,1.4586290121078491
1710694812.440805,12443,1.4123330116271973
1710694820.2381248,12449,1.3522366285324097
1710694855.4705496,12476,1.146061897277832
1710694858.0864873,12478,1.517616629600525
1710694860.6657703,12480,1.2783536911010742
1710694915.5956063,12522,1.428978681564331
1710694957.2620022,12554,1.3778916597366333
1710695018.8618906,12601,1.4145022630691528
1710695080.271677,12648,1.329546570777893
1710695086.8793893,12653,1.351629376411438
1710695121.0006008,12679,1.2764167785644531
1710695158.7526777,12708,1.4218919277191162
1710695255.6199918,12782,1.2815543413162231
1710695267.3884778,12791,1.3972046375274658
1710695341.0540023,12847,1.3488763570785522
1710695355.5612555,12858,1.3956952095031738
1710695411.7018917,12901,1.2949254512786865
1710695416.9743478,12905,1.3845820426940918
1710695439.1198943,12922,1.4874569177627563
1710695467.9718432,12944,1.526962161064148
1710695504.4435978,12972,1.3508961200714111
1710695509.6124551,12976,1.300094723701477
1710695536.8877394,12997,1.3604648113250732
1710695553.8080056,13010,1.2737001180648804
1710695571.962419,13024,1.4170818328857422
1710695577.0854478,13028,1.3892360925674438
1710695587.534209,13036,1.4543510675430298
1710695588.8956745,13037,1.4649516344070435
1710695601.841071,13047,1.4213814735412598
1710695603.1450012,13048,1.451806902885437
1710695655.418993,13088,1.2661731243133545
1710695660.5673947,13092,1.354485034942627
1710695786.0296981,13188,1.4265254735946655
1710695814.4194005,13210,1.367425560951233
1710695836.383814,13227,1.3008283376693726
1710695845.5368614,13234,1.3555004596710205
1710695857.0698543,13243,1.3257808685302734
1710695866.2712042,13250,1.3037673234939575
1710695880.647707,13261,1.4131227731704712
1710695936.6028156,13304,1.3137887716293335
1710695994.8865545,13349,1.4450984001159668
1710696046.2343762,13388,1.4565436840057373
1710696085.6281586,13418,1.3606390953063965
1710696134.2474637,13455,1.4828473329544067
1710696222.2647946,13522,1.3424243927001953
1710696234.0042634,13531,1.4088484048843384
1710696235.28939,13532,1.3693324327468872
