Wall time,Step,Value
1710768706.8480082,18,-9.399999618530273
1710768749.0602367,47,6.199999809265137
1710768771.8304574,62,-3.799999952316284
1710768773.3445034,63,3.799999952316284
1710768810.9995925,89,-5.800000190734863
1710768830.4831564,103,4.133333206176758
1710768835.8682325,107,-0.5333333611488342
1710768864.7017577,128,1.8666666746139526
1710768914.3559873,164,9.133333206176758
1710768925.451281,172,4.4666666984558105
1710768951.5378833,191,6.4666666984558105
1710768968.1622508,203,2.7333333492279053
1710769024.990529,244,-1.2666666507720947
1710769045.766026,259,4.266666889190674
1710769077.5651195,282,3.133333444595337
1710769081.6898043,285,-3.866666555404663
1710769128.8073173,319,9.399999618530273
1710769193.8149066,366,2.3333332538604736
1710769221.563367,386,5.933333396911621
1710769243.7600787,402,14.666666984558105
1710769261.9204476,415,-4.5333333015441895
1710769292.652034,437,-4.266666889190674
1710769331.263084,465,22.200000762939453
1710769344.8949027,475,-2.200000047683716
1710769353.0964441,481,2.133333444595337
1710769393.2770224,510,0.4000000059604645
1710769425.2817497,533,3.2666666507720947
1710769432.29527,538,11.333333015441895
1710769435.0299582,540,17.066667556762695
1710769456.9131646,556,6.933333396911621
1710769465.186125,562,-2.799999952316284
1710769509.9016495,594,10.266666412353516
1710769512.699789,596,14.800000190734863
1710769569.1112237,637,2.200000047683716
1710769577.413567,643,5.333333492279053
1710769578.7960749,644,1.7999999523162842
1710769597.9597976,658,8.399999618530273
1710769621.5316136,675,-4.4666666984558105
1710769684.7473502,721,6.599999904632568
1710769744.3704212,764,9.399999618530273
1710769759.7045932,775,13.533333778381348
1710769799.7955787,804,1.0666667222976685
1710769873.3816152,857,2.6666667461395264
1710769885.9326582,866,14.800000190734863
1710769913.8120525,886,10.533333778381348
1710769991.643419,942,10.733333587646484
1710770070.4409263,999,10.0
1710770092.1535037,1015,19.33333396911621
1710770107.1039832,1026,4.066666603088379
1710770122.25666,1037,5.333333492279053
1710770148.4429183,1056,11.666666984558105
1710770168.968058,1071,10.800000190734863
1710770177.2713091,1077,0.8666666746139526
1710770221.4229712,1109,8.600000381469727
1710770224.1782804,1111,9.266666412353516
1710770243.4762628,1125,4.266666889190674
