Wall time,Step,Value
1711156314.646669,18,1.346666693687439
1711156356.0335028,47,-5.106666564941406
1711156377.4592667,62,12.146666526794434
1711156378.8718934,63,1.7999999523162842
1711156415.848771,89,2.5999999046325684
1711156435.3963106,103,-0.6266666650772095
1711156440.9938767,107,-6.840000152587891
1711156469.9274645,128,3.746666669845581
1711156519.6730206,164,-3.2666666507720947
1711156530.9105697,172,0.11999999731779099
1711156557.6253805,191,0.25333333015441895
1711156574.5725467,203,0.5199999809265137
1711156631.9845583,244,3.613333225250244
1711156652.793952,259,-0.9733333587646484
1711156684.6727712,282,5.880000114440918
1711156688.7267385,285,1.5866667032241821
1711156735.299289,319,26.946666717529297
1711156801.5838692,366,4.840000152587891
1711156829.4939635,386,-5.239999771118164
1711156851.731832,402,-3.319999933242798
1711156870.8295312,415,2.7866666316986084
1711156902.4423103,437,20.440000534057617
1711156942.2466564,465,1.7999999523162842
1711156956.1430418,475,7.986666679382324
1711156964.3846195,481,8.41333293914795
1711157004.585181,510,8.013333320617676
1711157036.6137457,533,5.986666679382324
1711157043.5125046,538,23.559999465942383
1711157046.2313185,540,-7.826666831970215
1711157068.2430942,556,4.706666469573975
1711157076.732448,562,23.31999969482422
1711157123.0809617,594,9.640000343322754
1711157125.8670425,596,15.34666633605957
1711157184.2800994,637,8.626667022705078
1711157192.788619,643,-0.746666669845581
1711157194.2208612,644,9.293333053588867
1711157214.0190654,658,10.25333309173584
1711157237.625213,675,-4.013333320617676
1711157302.3461413,721,1.559999942779541
1711157361.6662393,764,19.053333282470703
1711157377.1838872,775,19.079999923706055
1711157417.889857,804,3.2933332920074463
1711157491.0463355,857,9.0
1711157503.387282,866,13.706666946411133
1711157531.3327239,886,2.9200000762939453
1711157610.472075,942,11.026666641235352
1711157690.7413366,999,13.399999618530273
1711157712.801803,1015,11.133333206176758
1711157727.8205469,1026,8.520000457763672
1711157743.0344374,1037,11.319999694824219
1711157769.287449,1056,17.15999984741211
1711157790.1905496,1071,1.7999999523162842
1711157798.682427,1077,4.039999961853027
1711157843.3428361,1109,8.25333309173584
1711157846.1316872,1111,18.46666717529297
1711157865.792366,1125,13.933333396911621
1711157875.5879943,1132,11.533333778381348
1711157902.7158298,1151,0.14666666090488434
1711157904.1675894,1152,2.946666717529297
1711157921.1571052,1164,15.960000038146973
1711157935.374814,1174,7.480000019073486
1711157938.1363013,1176,-3.6666667461395264
1711157949.3440077,1184,-9.640000343322754
1711157996.4289157,1218,0.9200000166893005
1711158043.2060442,1252,24.97333335876465
1711158046.0046484,1254,9.15999984741211
1711158050.2308102,1257,-4.62666654586792
1711158055.8343992,1261,-2.759999990463257
1711158064.036383,1267,-0.8133333325386047
1711158069.557922,1271,9.5600004196167
1711158145.0959775,1325,7.613333225250244
1711158172.7180002,1345,14.680000305175781
1711158213.6493645,1375,-0.9466666579246521
1711158214.9862523,1376,21.66666603088379
1711158270.847195,1417,26.093334197998047
1711158326.2280834,1457,12.386666297912598
1711158327.6365356,1458,-2.7066667079925537
1711158377.877829,1494,1.8533333539962769
1711158388.829849,1502,5.0
1711158400.0581274,1510,-0.4399999976158142
1711158404.190433,1513,15.053333282470703
1711158453.6714203,1548,-2.5466666221618652
1711158458.0551429,1551,14.920000076293945
1711158477.8553457,1565,2.373333215713501
1711158481.98811,1568,15.15999984741211
1711158505.295263,1585,20.31999969482422
1711158520.408502,1596,12.973333358764648
1711158563.347066,1627,2.7066667079925537
1711158574.2646797,1635,4.599999904632568
1711158622.3673613,1670,5.693333148956299
1711158643.4550629,1685,22.760000228881836
1711158667.2005079,1702,2.8933334350585938
1711158670.0361705,1704,5.853333473205566
1711158679.7076406,1711,2.5466666221618652
1711158771.5077162,1777,9.640000343322754
1711158868.2973204,1847,10.066666603088379
1711158886.5513978,1860,22.65333366394043
1711158896.4922614,1867,26.81333351135254
1711158940.9929662,1899,21.34666633605957
1711158945.1559942,1902,5.773333549499512
1711158954.939452,1909,18.866666793823242
1711158998.4003623,1940,7.693333148956299
1711159025.9215503,1960,2.0399999618530273
1711159027.3047078,1961,14.146666526794434
1711159052.0239687,1979,13.453332901000977
1711159178.1358418,2070,12.706666946411133
1711159190.70519,2079,3.613333225250244
1711159204.7844348,2089,0.06666667014360428
1711159220.199262,2100,6.893333435058594
1711159373.0861323,2209,5.106666564941406
1711159415.5888171,2239,14.333333015441895
1711159527.5684447,2319,16.786666870117188
1711159583.299665,2359,16.066667556762695
1711159632.914164,2394,9.720000267028809
1711159691.3854258,2436,10.146666526794434
1711159698.3987026,2441,7.3466668128967285
1711159716.54264,2454,13.426666259765625
1711159727.694252,2462,19.773332595825195
1711159731.8362517,2465,13.426666259765625
1711159759.572723,2485,5.0
1711159784.8038409,2503,0.9466666579246521
1711159804.4150546,2517,11.986666679382324
1711159822.3286285,2530,6.946666717529297
1711159887.1679962,2577,-0.8666666746139526
1711159888.5426164,2578,21.18666648864746
1711159917.3697476,2599,13.666666984558105
1711159956.3378024,2627,-4.62666654586792
1711159967.2731142,2635,15.133333206176758
1711159978.3050241,2643,9.426666259765625
1711160034.7474074,2684,13.853333473205566
1711160047.1948931,2693,10.359999656677246
1711160068.3530903,2708,12.600000381469727
1711160080.8684757,2717,5.853333473205566
1711160104.1766691,2734,12.866666793823242
1711160112.4808946,2740,8.573333740234375
1711160130.4614928,2753,12.386666297912598
1711160131.8665686,2754,-1.6666666269302368
1711160133.315159,2755,22.906665802001953
1711160147.2063844,2765,6.866666793823242
1711160151.5044289,2768,8.279999732971191
1711160174.803408,2785,24.066667556762695
1711160212.2858496,2812,8.466666221618652
1711160243.0118575,2834,12.013333320617676
1711160256.9114606,2844,4.493333339691162
1711160281.220751,2861,26.84000015258789
1711160364.7528532,2921,19.453332901000977
1711160408.2089608,2952,22.946666717529297
1711160412.5650864,2955,8.706666946411133
1711160421.9357011,2962,12.866666793823242
1711160437.2836838,2973,24.760000228881836
1711160522.4730284,3034,3.3466665744781494
1711160588.9256485,3083,-1.6133333444595337
1711160590.2673743,3084,7.880000114440918
1711160615.924271,3103,20.440000534057617
